candidate,condition,index,error_v,center_pass,five_checks_pass,realization_id,original_attempt_sha256
A75,supply_097,2161,0.04059828307557156,False,False,5f9176912f8b4b8393c5aee37ef650af83ef156567ef172c6af6a525bce920b3,5719b3b3a911084612c7d74c8e77468a01072dca803e7c819e606fc6e7b0fd04
A75,supply_097,2162,0.044075211617792265,False,False,f8260d6eb76ae5e00a6f6aa29f6e7a0bd07cfa2cdece17b5108d89ded5ec8a1d,4c2066e2e6da6bc2c179031b35ef5c26b9f78893d75871376b0912a5114035eb
A75,supply_097,2163,0.013077358512151638,True,True,9f303eead31103126d68d9aaf42d032c2d915b6af8e288fb9ad9dfc93521bbb6,fa641ce58e9e8d4816cae745489de33272972d59c9c214988251a4a9a7c42f97
A75,supply_097,2164,-0.26218896496681526,False,False,077d89c31a3e016278820614bb33e96fc729364e456048872444c12728ee985d,c2eb2a71efd68fb275eb2ad096530bc9d441a23bd873def041bb44d1fa6cf533
A75,supply_097,2165,-0.10903223185233835,False,False,605bd14a612c6fa8cb4c08d158b773f1420fbe89cf64fdfe1062cd4e93e3e642,db2f3479f1a6919b92bc85fe060832b1c6a3cfa4dff72812282e948178d2cec4
A75,supply_097,2166,-0.09307539643655771,False,False,1221355e2db766b4f082295744429ae3382d3c2b00b254f9a2fca8d4151cac8a,c501778b9a39ee21695cb099978aa694c59fe7b9d58b81f42db68e3e46ce2133
A75,supply_097,2167,-0.22345607949430435,False,False,0634b54bf76d0f06c603cbe96bf85f3df92e91f08f262a71d7796ec3ce0e3452,d76912d3e02fc1156b27fb692fa4fee8ec346594f65cd1b68329d1764a295d02
A75,supply_097,2168,-0.1342540166680049,False,False,ab82e5cd1f4a51dd3c4886558756a85c96e937515be0ffc02359b1e932639539,b7920345d3fda26b10b18a0370148c941678ee5b6f463824f12db3d57bc40203
A75,supply_097,2169,-0.0014608922948921577,True,True,ac0448ab297dfe4e01f89fa8bc49766d6c330f5b6ed1c8d2f700d0dd6287d44f,b1a5060adc070a9e8366ca306ed3dc01955a1f2c3f033e5aa7d790b65b933468
A75,supply_097,2170,-0.10310113527374176,False,False,11fcc4aa4c2555d7f948b83bd8a01a16b4f32de1df6f6e37f555adf86fc09411,ba6736923413dd3e2f149bc0f502aebe50ccf50b460ad518ee4e37e4ed1a51db
A75,supply_097,2171,0.0424283358339298,False,False,c10845abb87b8081b547f503728c860f44e0d03f0ef8b3a0b448ed4ab222f7c1,f18dd95e13dd5e73e7420d2fdc46a7b044eb587916577a0e6afa6425f164a70a
A75,supply_097,2172,-0.07176136681377471,False,False,334c818cd09c3f10ce5194a5774049c80a62907f968067848cf5a3c6daf8c3f8,363f135c40682dd6c8872d39e2c1f1ba72e062bcf7d76369f64bae240c5ce84a
A75,supply_097,2173,0.04516838781839272,False,False,e8b7737b84fb96f3920a0efb989ef2e25bfc10796a197b23e25bc21d0f54dc9c,322ff2c792325e69f0e271423d429f9f6d7a22bb984721d239843598d35cb24a
A75,supply_097,2174,-0.09381438005453946,False,False,e825b02a30a67edad2a85e5b83f7042696303e4dcdc18cc7b61fbf51ca23ad3d,5e15cb0195e763fec44b59458871d25ec9abf0a1c05ca52a331a1da76359e438
A75,supply_097,2175,-0.14190643205954356,False,False,c5ae30716f26cd2f03ddc9ea8e3ae5096630f55e2ca16151b970125d98f99dfe,916bd36300ef6273c85a508dfa70d4147dc378cbddcd31941d707d0b382747d6
A75,supply_097,2176,-0.04013276950676431,False,False,16998a89937055fed75226bc2d8ee7dd6f1a9b081184d2eb776e6257898cfb7e,38c6b8729742aa2eaad7643a40bb41e107202008eb7b6515514d48d17d27515a
A75,supply_097,2177,-0.05449981090074968,False,False,6a36fb4c62f962ac381faecdcc49eb96e1205f101180d8d6f1a52a5ca38000a7,7e9488c32e42a01870296cb1d8ca108efdaefe6f9bcbf1e3cab56ac6b2c97d6d
A75,supply_097,2178,-0.04357634410153083,False,False,f42d9081eda1a5d6989ece278e34e4aa1edbb4a6eb1f33c366a58b6258567d2a,d7a216a490379736b2ace5f5329bf2cc141fbe953e6fe9b3c6e147d551a052be
A75,supply_097,2179,-0.0069153030123962345,True,True,cf35d5598abb013ac49e0bbe408f7bc870c9d06122c0d6cd8868cd5bc2bae699,0589624b58d89c72982c3b9902cac6b33445335493af4abd458a786e7e0b93d2
A75,supply_097,2180,-0.11501884061892642,False,False,c0404c8ac6d8b3a9d7bc5ec6c27d16994fa8232b2fc50bf67f5f3d131412c24d,d317ff7727f99886cf9bb97d135f1fb4f0ed87f6237c8fa4b84bfcf9c7bffa95
A75,supply_097,2181,0.0017496969626767944,True,True,40b09dd7dbff10ed0e669a8aa9dfa5a2acbc19d63f5800fc2511807981859bdb,5db011d08b8eaa7016a4a78f9a03dd5166e427aa797842cd03f205e4d391dbbd
A75,supply_097,2182,-0.005440815690562206,True,True,d99b0b04e4bc4825cb8d938ef5d1db744f4de43e9963fb13f3828166e1c869ce,658ea4aebf8463b20508948a3c51e2eaa25f0e746f05868686aaf726097823b9
A75,supply_097,2183,-0.12875078637982157,False,False,2fc6068787261cd1855996565ffbd54618cde2665ea223360c4fc60007491e0d,9fbfb8c134426a3b05236950e6596059a8fc5cef9f1a6bbc5ff9900874628e41
A75,supply_097,2184,0.010662527706570946,True,True,fb4356ad7e3877dfdbbfa5af840d1fdc05e12bcb2d796270be6839479bb9ffad,50b3cf69bd371c1a0fe79a0b9c34d011c6e6267cb38f7785b833ca6628fee21b
A75,supply_097,2185,0.03919363955009747,False,False,a535c3b5ad0421d68870e29daae12da3afed589d9a8cb9d80b51ae57f57dafaf,3b1a2de1e8fa5667122987583e543b166b1ab7a0a9e1c49c51f9578bf9427f03
A75,supply_097,2186,0.0192411380184494,True,True,75da1822871bc42762bb0ede968681c367aaeb63f3123105b15b52776d4eb604,efd5ed4f8dbce90add5fb21a85c52178c245c806b0012a9d50ae2f22c467b001
A75,supply_097,2187,-0.022143694059180652,True,True,285a53f26405b42114a7e202fe650c472bbc30f7a4e99adf67d65103757c1144,f3970939ace1c2160daaf23455b2e5dc7d8d65ac5911c09fba17c1f81802f633
A75,supply_097,2188,-0.08472898890637076,False,False,766c6dc700d8cd354242717f10b763bf871fc2684b1cba4cbb99df2107b90945,b145d7765c7ccc7fb63454dd2ae06ea7880a22bfc6528c52315d3bccfb3449ae
A75,supply_097,2189,0.06223831769885846,False,False,371f0e0a8abdb0e8f9f79bb1a1436d4c1dc4ed9f28f89605a87ddcb9012c357b,804932fe9a32ca7fe9c673afd727ed9e5533d348cb95992cd5b5b6a8544e5ba1
A75,supply_097,2190,-0.024319461391030195,True,True,19bdc002ec5d3a0b5692a7ed9f42b0a4da6971671a2858cf3b08b902dac3f4f7,7500156e2a4aae483cd95be9ae52a6cb289727ba9a554b9347ddf0eac609439a
A75,supply_097,2191,-0.005965835525248819,True,True,1c0cdbfa72da5f35cc481a7ea95f414454443a0df139a322eb2ea755bdb0cbd1,e5eef9816aa69a8d6214e82150377aa838c86095b868ae67bc3a7edd102efeb0
A75,supply_097,2192,-0.10662694590706795,False,False,36b905c37b7f72e55e0b97ccb1d7d0ca6be84d4704322e270bb44dc0308a90dd,f8837c0a1ef3642e651df9757c4a03a0a89ee8726ff7c3d1b51bc6b4f36705bf
A75,supply_097,2193,-0.12070267265273854,False,False,af6b87b54d69eecf2058427c8d884b2cbea8332ee2d0dc81399da1151a3e522a,5052f83b6cedc327c2eb05f13f89b9669c2fb03767769faf7f04af4b44b28a28
A75,supply_097,2194,-0.015055818144394939,True,True,d1f6f381690be036bc208c70c29a1eb377a3ebf71109f6f19ea7c7723ab7693c,3ff29d101b6ab138c788b005a42247e6cbb5751a205f30bc1c8d62df2be3fc59
A75,supply_097,2195,-0.0407247762046562,False,False,25071dc303ba831c26639dbe57171a6a90d9b95f7f50f7c763edb968a400da0a,7f3e66cbaab997bcb46a416f057ad44fc163b74c5022e2afbaa9a7e879fd97ed
A75,supply_097,2196,-0.07960476787723308,False,False,6cff0d1d3c1134c1f52b3f55331344af1667fb5e6eed1132947bee3ca7b8b650,ea71b2711a2cb443f604aa24ff7e6baabbb555f8b2cef306be31101f5b9fd020
A75,supply_097,2197,-0.05695819014437309,False,False,8950a09eadb53b2b4abbe658c5b992b4f5b6c55b2bb651f4c61e3df3e6101406,3dc71e7ee6656e3eb08a3bdcc4058c6b22851c733bd800f34334f25a25ab221b
A75,supply_097,2198,-0.09270729324012239,False,False,006f5d40e01d0a9dd26409f46cb32ba9a065482acd1a05ddfa3fdb7acbb698fe,028166f71f53a4f64978cf6be2c04dcd0523aacebbd36f174b1671c0bf652088
A75,supply_097,2199,-0.0805376803131913,False,False,80dcfcbc5776ca7a75959eae5dea60d607f3c75f7e8a14011a429f4a2b6a8e67,d5f5d0b29b5b3f032a91e311ee4c06abdc8d045b6e5b557f78142201df5add63
A75,supply_097,2200,0.028516048544324324,False,False,ff3e6a17196ae350fd1115ea4a2d1eae7b39d2b44d6d5519a379e8dceec93dab,ea9191e92252f2df5d35c5726aee4133504b0746d7ad2d3460d8648358d595ec
A75,supply_097,2201,-0.011338501395150469,True,True,54408022f91d65f39a188283aa2d77bef9dc68c0ffff0afb73ed4d38d7263d2d,71270a9c2aac7d55da10d657199fe68c832545b1641ec8d89de2e24f6149d849
A75,supply_097,2202,-0.15397373934701142,False,False,0d5ae1faca215de0b13b624758af076a55424f9727344cbe0c1279173c2bb98f,a70471720afda1ebc6e23ee5d82b42f2d4a0436aaf1d8bb4dc88b3feb91e1d8f
A75,supply_097,2203,0.06444420210930268,False,False,0eee38c9c01403165944a7fd22f9d049d0dd2dbf9a523bd5640b1da8f0c19d8b,5fd7b92774c2f74d0de7828d27f9e10dabc88f32ee96f3358bef7d8b87c544c5
A75,supply_097,2204,-0.09653062889202108,False,False,a8de40b8995a8e658d8726ef79a2890a5cdcdacf3b7ecafcb9ab4fdd1dc11cfd,e74b68e08c07b0191a2065df0b6d1bc92df941168727ffca4f73fa00f7c717dd
A75,supply_097,2205,0.04687366042623764,False,False,052a92fe1a4303c96ca741c3c7448c28f19898f8d354e7f1ed1b284d164556ab,3d5060507ba1d43456e2e12533c16eb29117b1357a879eac70fe4da053c32963
A75,supply_097,2206,-0.10904641677626364,False,False,70d0a7fc7c6a070b4c4c0c78eab2895cdb6a1e687d4804c19e3e5c3a1e302034,66995777603cbca650cf9c237c72c28065cd04fe42a0916cbb4cf89bbd41fafe
A75,supply_097,2207,-0.21267320510647447,False,False,455f429fdff57f9a167fe6c3f2eeb4184ed6e0c3d3e741ace203dc8f795809fa,18eb6c453f703daa14441985c5df7304625a80e1ed58e6fc301f798ed07682ae
A75,supply_097,2208,0.007068443920213219,True,True,82d220c999e7a786e1faeb48d75c6be0f107351f7404d73177e3978ec7f256fb,2463f48eea2572ad9a45a13d9796eed3e765553ff7a4d0a8ed733855e2488bfe
A75,supply_097,2209,-0.025380037922901888,False,False,d1caa5c355167d0aaacf89258ffcc80642907add452e65b92eea504a833e304e,b4f4587443c838c9a2257368e5d7d4df318f80161cd767554e519a5846ac7d74
A75,supply_097,2210,0.09274891715149614,False,False,16216ac136e8bd7ca45bd28abea8b9da43c1a3378b415ab97f4b86607e94d9b0,39908e053e5a1e8fa3b977bb783e40f9a7f1c846ef0b147d8805eabb13c503f2
A75,supply_097,2211,-0.04206252053990628,False,False,75f0cdd1a3453aea552579105caca160b82c56e662aecd9be95fb04ae5cb337d,4c777c7ee3e6cf1e1f1822de185820c1faa9b290f31f6dd4c66739500536d558
A75,supply_097,2212,-0.0016181276062173788,True,True,421e1087bd590ded418de562aaa0fc36c8516fab2d72405ffa209a2448156e3e,7d2f5392cbb017dddf4ad8e16459b03f70585a3f055afb297126f2ad8690defa
A75,supply_097,2213,-0.08943505802899854,False,False,621e2f6ade886acc65e35c82abe5c70f71692cc436c5cc04412bd685c08a5ff5,bd011dae3c5db20e3092dadf364088b8172e866318950705ca171d3eedcbef77
A75,supply_097,2214,0.011673526470080908,True,True,e781b20c3afa797310fd5dd5feba2a7b2471b18dd3d5f49b3837bc5b39c1a4fe,113356a176ed2c9b8b20a77bbc9e48f94905f4e718b8ad1a18b8f3c7f76475dc
A75,supply_097,2215,0.020749071918599316,True,True,77083bf875ac0da2ffcb7474b731ce42d78643c799e723b82a017400d2216ee0,63683882d74c208f7a1596ca75d142e01ab43697cab2cf6135c0ae1c1282412d
A75,supply_097,2216,-0.05241641477808784,False,False,5484f76efb0c71639caf65e85a154a8d0751407472df9f5c1e9e34d90e8479d7,a07cef0ed9439937405321c07fcea5224b166a754da6ee3cba967d1d49391518
A75,supply_097,2217,0.037622705355109254,False,False,18f79715344daf2563420d6510f952cee5c2c61de1ac585fcd646a16b5c0911a,9173fa9a1416d01f3a10391c0ea2e86c6f830365c73b5bf59e82b3d7b1ced1bf
A75,supply_097,2218,-0.0019299213271141147,True,True,34b14803a0a9096a5e3df0c4c7206f3cbae4891a75ee6bfe120fbef7157d105e,6957822d272f4c89bf7b069dd5eba16bd0817aa598c08371d9a224f6c7950590
A75,supply_097,2219,-0.02273337019305932,True,True,6ad6bd185852cc076ffc72212288503fc9f58aefa9273e72110398d4aab6645f,1897e8bbcc7f4d05785292e74167b77a05f25511f68718affa87e5139dfee29e
A75,supply_097,2220,-0.11643326906437773,False,False,a1506bf45e3652af12fc23ca94c8df8d06cf20fa6c54dc7a9a37271775f33e47,7d6eb88ea40b47fe5e76e975b158b1354ba292ea23c82335c1d1aee88f9e7731
A75,supply_097,2221,-0.036987442804341686,False,False,e0adb7a27baf103a19e4f07e86edbaede20de999236a21091b5898ba1d79f4e0,96b739f4f8341e4995c02ad96bfb12a4a21a200423e37669d822c84e0d0a3ee8
A75,supply_097,2222,-0.04866313660722965,False,False,156e852e509e284c88b823142b5fe3b39018942732cc8ac1eb6b4e30de5b2363,1aca83be744c47b8b339f64c4121f732cb3812e3fde78f7ce2d2ee317b4b2d9c
A75,supply_097,2223,-0.11862324144040592,False,False,a0ee61ae244669ad4704ccafdb2a1632311186b633dbde4a5c1eb2be596a4641,216fa42eaec5b60678515e54ea9f5eb335e3bf240d53a4dd8e3013bdff0d9df4
A75,supply_097,2224,-0.02100311717421033,True,True,0f3a47c6876442ace2dc11eda8243790136ec8e3279e41a941fe9a4dcd1296a5,647cd56271e3c515ddb88d788590133fd0f811a9227dfd516e52d9eaf5d78e0f
A75,supply_097,2225,-0.13038206652801787,False,False,2bf0577a5b473aae4a4cf560031d816b1b314ad86276337396a2293297bf9f7c,de6aebe44be30b51186bc1c34b98cee6179089b5cd076851e767b81328282cb7
A75,supply_097,2226,-0.12062679856432029,False,False,278b8f11ac6d259f2cee2402c87af401d0d3289b60cfaa9fd5a74ea44699207d,3b7772a2adf544b791f910bcc3dcb26758c1ec9d08fc876fe65611af1be0168b
A75,supply_097,2227,-0.18369995366936326,False,False,1b9dfed16d84d692eedef88908465e0f710af5f0093342f2766231f86c0010a2,41ba982e2733e4318a46c5a317d8b2b818782d30fa3d84406023989afd74b20c
A75,supply_097,2228,0.034314285657100374,False,False,32d42abe6e5b96230b9501c358843c4069a9e933920249aab6706326e9e7d895,a5a30e5b54a7384e2764999733d47a395ed1b03b5732238412ae3448ca64e841
A75,supply_097,2229,-0.10683362597506163,False,False,2f4fc38463d8b7c88debbbb510e8974c8d9170502d8aa1c2fd3499fa295470d4,e73dcf29146230ddf7ace90642ffc4a13e2f4f10b6ba18ff828289fcf3c31903
A75,supply_097,2230,-0.0807394409743526,False,False,802cfb261805ae8e6563c81cd11edc35a441bd0d367c3eeb90b6fbc00495343c,c0dfb14a4baf382be017eb06dfaedf8f3867dadec370cb4f3f7c22a481c1c418
A75,supply_097,2231,-0.14220456672768944,False,False,80bf07fb893db890a28675827c8be3799122edaa3e8bf33c05a16b1f4996b13e,591575fe95e9a56e5e92532d8c54d246a8c7798851e5a90625b3b77cca270bfc
A75,supply_097,2232,-0.048252125113574296,False,False,b44e27894f9770f2af0424d4083a145875285c551b0fad35588a8c8a0bc6333f,6eb0d42c6a9874ca7f7c021ba010c91d2766092d6bcd848ef26032fc439c3c6b
A75,supply_097,2233,0.03658178728284023,False,False,8a99ba8719f8d96dada0f20e3da2becabc2d1e6fb641989e771509d5b82e8b22,e93a4d49de1fba2b34def67b224064d12ef1befccc0fc0988eef5d1f6935229d
A75,supply_097,2234,-0.13627585767238481,False,False,82635ca3747d91b10e4444da35ff7c2a8b00f50a880df8637daffb2d18bb1324,a58ef2e01239679d90e7fcbb40f9c081df469471bdd3965a60274544281eb5a9
A75,supply_097,2235,-0.04395539187334291,False,False,0f8ce23d36bc6baf88f5a8116384d4ecde2235b7add0cdfb907fa2467a232d40,b42c0d5f51cdf530cef37f12bf846b4b42491de6bc3c519440ffdb17e10ca780
A75,supply_097,2236,0.005927369050630071,True,True,9f54a8e6848032c55252eda223da8f8b0fa779898016928a9f8524228cab115e,9ca23c6a8a3b37bb498f47433776924522cb4f6085703a1a50071cd34f71b159
A75,supply_097,2237,-0.04096405731073133,False,False,0e2799e9e6d38fa1ad24033042ede18066eaa26237751674f66c4af2444a85a6,fe6d881ab5238966b6cd369913086e724af387f0ca9ff010537c8958462f6450
A75,supply_097,2238,-0.06519330214059227,False,False,b62af671731e019506a5305cbd9fb645c7797b0928d9c5f2eae89a4a7a368f62,c7b27ba6422e7059ac12dd9644569f96675d3fe6aa0c3feb2ddd24dc9a227f81
A75,supply_097,2239,-0.2378301495435426,False,False,dedc2af4da1ba38491817ce97e5cb33d3b9af62ba101a2a1872685c79d0518f2,fe98c990150c3f884cd56f690569f5ac7bd868d1f76fa9b086dde2953be5d6d0
A75,supply_097,2240,-0.1314021333016404,False,False,7855624c256da6aa127bf4bac04074fb055e1d09264fac1c01daf7bed5b34520,aae2337a82b79c425a908d2f16c23f790eacf539595540eb710794ad9b75c447
A75,supply_097,2241,-0.18274246095027064,False,False,136ab54f8d8088f3aa4efe2337effef83327ba4a87ac8ce7105f6a1425a2cdc5,0d647c98761bda1a19e8e826da6e6d5d166d45795eb8a01ec8346b64b90201c7
A75,supply_097,2242,-0.132887306355219,False,False,53d5e35f306c0a247afc4432880ffb303965b2e62150af2e3733b097fc0ac643,7d1a219fd614d50aa60ebccbeb6479888555579c5c1424925af2f79b66fe6cfe
A75,supply_097,2243,0.060522879213323666,False,False,a1747bd80903d9922c370763c03b902a37ffc500be59ad65a3d39e1002421a1d,f445c297b6a604ca1cd6dea1dcd0a9bb2afaa84497e34f226f7dd4679fe84826
A75,supply_097,2244,0.021549599139853215,True,True,175ac7b1f8e22a0e48f7abeda1ab6eec073600179f58cf1278aa26e60b9ef4ed,df70def6ddbc223bcaf5694ccb0bf9b584f03a9b969cf40c92e75ab16651a0e0
A75,supply_097,2245,0.013716414643304975,True,True,c54fc6ab8f9f08c174408af2122cbe01d451a0429fcc3e5921c579800c444559,920207f1490d8545f5563723e8a0d352dd685fd1005596609d28fb86025e382e
A75,supply_097,2246,-0.11216673605394528,False,False,2e6f9538ff82408206b36f3d6f48edb0d67fb7ad31b9fcbf659e9771928d2c54,fb3d5800bca605b65b185083c980f43b92f772636ac334e1bc2f062f33f19214
A75,supply_097,2247,-0.07926280754610415,False,False,aa92fe9e247356fca38e6bcc666a96edc63ac74687e774259403b9383664f073,6b4cb25a1e97c42878feab7050dc01d305b030ff8c21eda978a189d7303bdd76
A75,supply_097,2248,-0.12785095501316174,False,False,534f3c79c821e1694503133daecbad1f1493216b5395b20323af7e4eadf224b9,2ae14f4768a75fbda2c3fba7780a960de96a34e2420c265445a2ddd24e7ff8fc
A75,supply_097,2249,0.05605657937963515,False,False,04e4c5b6c366604e83b103a74c1dbbb75752c224f23bd79c5d89dd686608e304,0110e2de4d274a3f98811e61e9d4f5fd6372584513d1332fd889a8a60774982a
A75,supply_097,2250,0.07102364988520449,False,False,c7690dd86acac5d59661d1713aaced8e2173510c46a43298c338f38ddf40cfa4,49f2454e7a866032c6ea415eca10159770e3d8a18dcc2a3296c7627cdfde777b
A75,supply_097,2251,-0.20177118571953523,False,False,caa6f1522bd4f444af2ea5fd16bca19fd3a4f95d3504d0bcf9dec0796079a242,9a41e74ab574a98ea592b7bed941d640004decf428da5d37685621ece739f6c9
A75,supply_097,2252,-0.012246600151780918,True,True,e44611fa3be1dc1f5d6c13a25db5703e30b62ccc89ad403426913de3c572fce4,34477f25840a7cd4e725d23030e421b2044f2db0f956331e2e4662664ff33de8
A75,supply_097,2253,-0.21803747998158896,False,False,c8fa1ef3dc30df5d3086d1542bb5793be912f135ea52e2425da3f185e7b382db,8ef8f60d8a75c0d82b121b8b0caae606e63554adc0d9166fcb9f81d4dd30fe04
A75,supply_097,2254,-0.07630353503476978,False,False,411863b1741d9e8e896287a77dcb2a7d1607da2b92834a06f06f2b2cf71129c2,e946277bc79c610b41a0a2f2e99d25c077fdd3ec010f8a80a57259991923d730
A75,supply_097,2255,-0.23341197339522257,False,False,33b947933a879d666412ad0b60d5eea102d5be964679904399aee6e120302258,d13aff1068cc20a04924bd6c94d8d38a172f50f67eaf9cf4b18a112b2e4adb90
A75,supply_097,2256,-0.18651456702759456,False,False,24479a18cc4eca92e6752cc788ada722183cc53fa587533015d517f3f6e15f20,a9918baebcbee6a2266d70259a289967bc002c892c0c617349d8bebdfd683ccf
A75,supply_097,2257,-0.043688607770884236,False,False,5994d0d71f7d06647c1abec03489d7ea6b03e08ba04432896ef346c3e3c665c0,24a9ab3b52645f5e82fe44919bfb79871f3539cad1ddadc3b7800e207eba4b41
A75,supply_097,2258,-0.15426442784001143,False,False,444f16cee3d19fb40281a2b2cb2ba5bf6af06c09bc6dd168dbe305b4c5133075,333368c52da594e72ed33467aee965c0d19b7d888a4b94079dd0c3dce7e8341c
A75,supply_097,2259,-0.09014277792470915,False,False,77745c310920e7697f9f35968f07d005de01792e60fbded2deef91d53bc7bc7d,775d3bb7a65620480be0addc51502b4df87f7930252d6aa03455e8d7b644f60c
A75,supply_097,2260,-0.11802951792300598,False,False,7bce49d4a9560802dd3a47fc4676a15226d6fc56c5bfa34f8d364ade5518902b,44ff8452693d0eef9d748a845035871cfb3710ba7b94d63a41b46ed2fb0800b0
A75,supply_097,2261,0.02360463637075172,True,True,0fbe620c84039fa921488a141c820bb062071267c8f815a5ffeb5cbf3fe006b3,6ab0ae362592a5da3c603a9df1acbdf8602a7e4cb466b0b17fedfd05b31b0c1c
A75,supply_097,2262,0.05733277459094899,False,False,70ef1341bd1e1b0cae53c15cc7d4be91ef9da7ceab3e04a1a8a1669d92b353c3,defd2befe8ac31bcdf0364840e6f8ec135d533d81a5620f52cdd4eaab908aa0d
A75,supply_097,2263,-0.0019684439400710074,True,True,2cfb378fec95171f97b993034a77ab7b1ce6c0a7f71aad781b609d13263fcf17,4159ab0d9f1d178f7a3b7e64e6e9ea1d1f004558d93cac5b84a867aac6bc362a
A75,supply_097,2264,-0.2312682698730038,False,False,b309c27b6e1e28ea22876ece6e83cb0dc291f00f0539e5bc6bbc112ff05ba7eb,c94192ef9839623de3ddc8ae13b7b474f11fb6bcc3bc942f2c9c22ad2ce2e95a
A75,supply_097,2265,-0.13040020519019635,False,False,e6f09dd1e8b47e042fe0e54e793aa06b496c64c24af0a6105018735e2f936a86,22ddf27502d56520c7683580f274812e9aeda4a263bf31eb96e4097250873f59
A75,supply_097,2266,0.009034068128654038,True,True,703b58afce7ead1f1ba75d6d82278fa7a36d2f697e330b9e807406756a5c42d2,4e4a2cfa448cc67c283502342adf896370ba90044799c099125720214aadce6d
A75,supply_097,2267,0.0378994951942726,False,False,20d006862431e79df49fb8f6859e02391dd4da4c9e9f2c8067f6bd6098141a64,a62ab68ff1cb509759113d4cb337a642eb0f53c0b18e2b278bae3c6491e7eca0
A75,supply_097,2268,-0.039067787288265154,False,False,771cd56232e4b8aa2a000ef364d8867a17b32e826e63cc6a88c9da908aa7959e,b0325ad4fb3b9ef92c79989c96c9039633370d0ecab872965f25295519af644f
A75,supply_097,2269,-0.1148348743600961,False,False,a43eff026e899d6d06949c245b37a0c1ec7109c1f5acefa9fa18ae1362be9293,6d3d1a36bfad5a4d9c0ac1acd4390f221b7db3ef7b5760f6e85f45bafe3b110a
A75,supply_097,2270,-0.14425260211563312,False,False,dce25989e77c823773f4efc7a4d20f552a807fdc6c6d61798e1e797dccbe166b,34aed5087cde0389257178416bb2d34da910901c5ef81c3a2c94f4d2832f90ed
A75,supply_097,2271,-0.12516955480109782,False,False,24c4f3ab1ccb59a733499512140dbe0d211db1da0cd1a218a505aa8b706bd3b1,ed7adc6af89bb3e6829e8a09d5c2486aedfbb4bfd57f7d10d4a88d61ff6ab9db
A75,supply_097,2272,-0.06157621085595155,False,False,10cd772921eddfcfcf636925d50e9dbf473c9b94472a9e0a80d69b49aedc297e,f99fba30580311734db3c8d2f0868cd7954d3b0b980bb55c91b3ce11f8c24c37
A75,supply_097,2273,-0.005836230468692638,True,True,a4b1fa7f3029270f321e38703f6a1fbf794b00c3bc1d9650f5863470f9f45bcf,9259333e11326b320a47a561c00e119029dbbae2e837251abac0746e8cfdad93
A75,supply_097,2274,-0.16030446439272616,False,False,910ee40a9c8042a6946fd60cc9a37fe081c6f84143085611be469ba1bd9703ab,8c429e36a09c4b0b519233c601f06f978805a65c228f02df5b3ded8139611e25
A75,supply_097,2275,-0.10296822320021998,False,False,5d4f7e8ba0cd7bd70096cfc1f891220ed2d9fe4d771340bcf234dbdd79b719ae,0eb64b38e809ca80aae146f7cf6a4f7e7222aaa6e6570aa419094751a3a14631
A75,supply_097,2276,0.05499838011012914,False,False,04db444851d20b5c48d024177fd3334c400c8b58b511fc88d3c43440aa16b6c7,babc8e3a5ea28e09d95b7ef9afd31a1614d6da058e7b3066d2ee1b5a3335383a
A75,supply_097,2277,-0.10901581744729438,False,False,21e011f213efd37f513fb2061511dd001a8ffaee09e7776e453cd08e93885dc5,4f60fc5dabac290287d06ec005fad1d90fdde41a069674c9f872ef32d8ac5f7b
A75,supply_097,2278,-0.022685707373184316,True,True,62c16bd20eb3b662479e50aa109a86a7c3e1f5e57f4dfcdbda60e7ead91e7265,dc9b5d9822381b127ab7856e6e1aa93826735895d48fe78b3a42c3565aec84ba
A75,supply_097,2279,-0.058708572519655056,False,False,c73aab250d5168c142589a8e1ef4f0b03f0f80c2406499edc9ea00169787d631,7a51ea2331d362775f252aef1fa04f7cd9ab36c307bf665dbc86c0e50899c9e0
A75,supply_097,2280,-0.036889053858269016,False,False,da6372e3651262b1c1623c16c1e799fdc8f33db205bc86b78d43e706a3d48298,da87b5846dd71da28f42bb8f034c9aa4e0b261c1aae7f8e605d4ebea4b07b741
A75,supply_097,2281,0.003973970957799056,True,True,c37012356f210739366727579f5ae998a81e2a7ee407d400cd420ac7a7c3b8a6,e3f012317eb169533cb231e0d0b7d2f50299f5718512b6cce782731cb20a6c92
A75,supply_097,2282,-0.08045251257737124,False,False,6363fa931b54d80ab3aabc78e59c5e701f300ebe1a55479a50c42de04fddea4d,3a6c42646e2b4b404b7cf018526a78920cc468ff82c66f7b0d7eaa8dae3653d7
A75,supply_097,2283,-0.03348739157059505,False,False,ad7b02e45478d10e3bd5d6c5336dc89d0ad5fbee8cbbee43b5dddfca7273eff3,8cbfc51a5fbe2c0eb0c79e7b9d7b4ad285b7ba1bcadb882e4ce330c7be731653
A75,supply_097,2284,0.003331801106442711,True,True,f2b72568b359d29e550f3af05b01972ce13c49b0894c135fb8205b17566a922a,f4b5b7de62de8c4a2c9984b5dab2452063e2fdca2f2bbfe73689a80da6ba54aa
A75,supply_097,2285,0.007395195374428454,True,True,f31b25aa187e80b86e1d2bfb68323c3104cb89d359e804d3fe192b714108fde0,036c9515223fb13931343b444d3c28d11d080c17c162a701974ef238347ee4a2
