case,relative_time_s,output_v,supply_v,supply_a,capacitor_a,load_a,nmos_drain_a,passive_output_v,passive_supply_a
R75-input_first-slow-8p,1.1145307321566563e-09,1.4356913188270784e-05,0.0011145307321564952,1.650130767738821e-07,1.4911305093903435e-07,1.4356913188270785e-10,1.575645670300247e-08,1.4994440994767466e-05,1.6491745513386017e-07
R75-input_first-slow-8p,1.1316684626000661e-09,1.4697179078797721e-05,0.001131668462600241,1.675324980327213e-07,1.5114392358646733e-07,1.469717907879772e-10,1.624160265549843e-08,1.535010108664524e-05,1.6743456744434452e-07
R75-input_first-slow-8p,1.1490697136412232e-09,1.5042677113160147e-05,0.0011490697136412372,1.7009065950847744e-07,1.5320602421795263e-07,1.5042677113160148e-10,1.6734208519420515e-08,1.5716738491334497e-05,1.699895582642656e-07
R75-input_first-slow-8p,1.1667385373397482e-09,1.5393487744130335e-05,0.0011667385373398368,1.7268815689537206e-07,1.5529983301484012e-07,1.5393487744130336e-10,1.723438900311277e-08,1.609469073229891e-05,1.7258298473027795e-07
R75-input_first-slow-8p,1.1846790480622924e-09,1.5749692661553546e-05,0.0011846790480624432,1.7532559504725187e-07,1.5742583754193405e-07,1.5749692661553546e-10,1.774226057871916e-08,1.6484305660006742e-05,1.7521541177527897e-07
R75-input_first-slow-8p,1.202895423440619e-09,1.6111374811394028e-05,0.0012028954234407736,1.7800358811861037e-07,1.5958453286116893e-07,1.6111374811394027e-10,1.825794150933907e-08,1.688594176566269e-05,1.7788741222523098e-07
R75-input_first-slow-8p,1.2213919053443888e-09,1.6478618415041666e-05,0.001221391905344254,1.8072275970753972e-07,1.61776421646841e-07,1.6478618415041667e-10,1.8781551876554462e-08,1.7299968504371748e-05,1.8059956689653835e-07
R75-input_first-slow-8p,1.2401728008689521e-09,1.685150898894662e-05,0.0012401728008689286,1.834837430011106e-07,1.640020143027972e-07,1.685150898894662e-10,1.931321360842459e-08,1.7726766628007267e-05,1.833524646944457e-07
R75-input_first-slow-8p,1.259242483338285e-09,1.723013336448936e-05,0.0012592424833382308,1.8628718092249574e-07,1.6626182908102947e-07,1.723013336448936e-10,1.9853050507816444e-08,1.8166728528075586e-05,1.8614670271171645e-07
R75-input_first-slow-8p,1.278605393323348e-09,1.761457970823754e-05,0.0012786053933232337,1.8913372628095709e-07,1.6855639220257747e-07,1.761457970823754e-10,2.0401188281286667e-08,1.86202585888686e-05,1.889828863286893e-07
R75-input_first-slow-8p,1.2982660396761483e-09,1.8004937542463537e-05,0.0012982660396760304,1.9202404192376335e-07,1.708862379799872e-07,1.8004937542463536e-10,2.0957754568335168e-08,1.9087773551211014e-05,1.918616293137155e-07
R75-input_first-slow-8p,1.3182290005796522e-09,1.840129776598992e-05,0.001318229000579631,1.949588008905355e-07,1.7325190894172713e-07,1.840129776598992e-10,2.152287897112627e-08,1.9569702887111076e-05,1.947835539244376e-07
R75-input_first-slow-8p,1.3384989246138727e-09,1.8813078460949568e-05,0.0013384989246139536,1.979372878122823e-07,1.7563998061454332e-07,1.8813078460949567e-10,2.210917641310345e-08,2.006648918563589e-05,1.97749291009799e-07
R75-input_first-slow-8p,1.3590805318383166e-09,1.9304349732161654e-05,0.0013590805318383337,2.00950600883268e-07,1.7795513923236357e-07,1.9304349732161654e-10,2.2802418153569173e-08,2.05785885503457e-05,2.0075948011279697e-07
R75-input_first-slow-8p,1.3799786148911318e-09,1.9803175101591673e-05,0.0013799786148909708,2.0401024856454633e-07,1.8030589719542122e-07,1.980317510159167e-10,2.3506319618108166e-08,2.1106471008620247e-05,2.0381476957399258e-07
R75-input_first-slow-8p,1.4011980401051062e-09,2.030967072584431e-05,0.0014011980401048962,2.0711694332646867e-07,1.8269280190182428e-07,2.0309670725844306e-10,2.422104471739773e-08,2.1650620933233326e-05,2.0691581663566145e-07
R75-input_first-slow-8p,1.4227437486408252e-09,2.082395454761984e-05,0.0014227437486408782,2.102714085947698e-07,1.8511640916681155e-07,2.0823954547619838e-10,2.494675988250682e-08,2.2211537476528437e-05,2.1006328754659502e-07
R75-input_first-slow-8p,1.4446207576373066e-09,2.1346146323160323e-05,0.0014446207576372704,2.134743789189149e-07,1.875772833520954e-07,2.1346146323160323e-10,2.5683634103625868e-08,2.2789735017569644e-05,2.1325785766749677e-07
R75-input_first-slow-8p,1.4668341613802697e-09,2.1876367650181043e-05,0.0014668341613801868,2.1672660014342275e-07,1.9007599749749096e-07,2.1876367650181042e-10,2.643183896948134e-08,2.338574362264515e-05,2.1650021157742462e-07
R75-input_first-slow-8p,1.489389132488403e-09,2.2414741996155747e-05,0.0014893891324885018,2.2002882958135903e-07,1.9261313345421288e-07,2.2414741996155743e-10,2.7191548707249566e-08,2.4000109519515616e-05,2.197910431803953e-07
R75-input_first-slow-8p,1.5122909231178384e-09,2.2961394727056833e-05,0.0015122909231179069,2.2338183619062018e-07,1.951892820203159e-07,2.296139472705683e-10,2.7962940223112513e-08,2.4633395585805625e-05,2.231310558127255e-07
R75-input_first-slow-8p,1.5355448661852056e-09,2.3516453136580735e-05,0.0015355448661852965,2.2678640075319326e-07,1.97805043078422e-07,2.3516453136580734e-10,2.8746193143498264e-08,2.5286181851957797e-05,2.2652096235123845e-07
R75-input_first-slow-8p,1.5591563766094312e-09,2.408004647575748e-05,0.001559156376609249,2.302433160567722e-07,2.004610257352581e-07,2.408004647575748e-10,2.954148985686358e-08,2.595906601916819e-05,2.299614853216369e-07
R75-input_first-slow-8p,1.5831309525726719e-09,2.46523059830859e-05,0.0015831309525725277,2.3375338707959843e-07,2.0315784846367081e-07,2.46523059830859e-10,3.034901555621827e-08,2.665266399274075e-05,2.3345335700786668e-07
R75-input_first-slow-8p,1.6074741768005957e-09,2.5233364915053e-05,0.0016074741768006785,2.3731743117765755e-07,2.058961392464516e-07,2.5233364915053e-10,3.1168958282191606e-08,2.7367610431312862e-05,2.3699731956151384e-07
R75-input_first-slow-8p,1.6321917178624163e-09,2.5897166205735308e-05,0.0016321917178622248,2.409252080026241e-07,2.085659590995322e-07,2.5897166205735306e-10,3.210027724116722e-08,2.8104559312411765e-05,2.4059412511199167e-07
R75-input_first-slow-8p,1.6572893314908513e-09,2.6593405571528944e-05,0.0016572893314908855,2.4458512589487405e-07,2.1124352583273112e-07,2.6593405571528944e-10,3.307566600655106e-08,2.8864184514814652e-05,2.4424453587751084e-07
R75-input_first-slow-8p,1.6827728619224166e-09,2.730035075478375e-05,0.0016827728619226174,2.4830132100269425e-07,2.1396226452789327e-07,2.730035075478375e-10,3.406605296736727e-08,2.96471804182004e-05,2.479493242756791e-07
R75-input_first-slow-8p,1.7086482432582902e-09,2.8018166374926374e-05,0.0017086482432584912,2.520746586801779e-07,2.167228082711698e-07,2.8018166374926376e-10,3.5071668745363475e-08,3.045426252059945e-05,2.517092730353064e-07
R75-input_first-slow-8p,1.7349215008461684e-09,2.874701958267957e-05,0.0017349215008462006,2.559060175876694e-07,2.1952579988345927e-07,2.874701958267957e-10,3.609274750847834e-08,3.128616807414984e-05,2.5552517530825925e-07
R75-input_first-slow-8p,1.7615987526833106e-09,2.9487080098986245e-05,0.0017615987526831748,2.597962898963761e-07,2.2237189207009974e-07,2.948708009898624e-10,3.712952702537174e-08,3.2143656739694596e-05,2.593978347817288e-07
R75-input_first-slow-8p,1.7886862108411552e-09,3.0238520254532682e-05,0.0017886862108412863,2.637463814961301e-07,2.2526174757286564e-07,3.023852025453268e-10,3.8182248720794416e-08,3.3027511260758434e-05,2.6332806579083214e-07
R75-input_first-slow-8p,1.8161901829119072e-09,3.100151502983573e-05,0.0018161901829118897,2.6775721220611393e-07,2.2819603932413322e-07,3.100151502983573e-10,3.925115773174762e-08,3.3938538157475356e-05,2.673166934312695e-07
R75-input_first-slow-8p,1.8441170734772971e-09,3.17762420960584e-05,0.0018441170734771176,2.718297159894163e-07,2.3117545060384745e-07,3.1776242096058403e-10,4.033650296466333e-08,3.48775684410237e-05,2.713645536728448e-07
R75-input_first-slow-8p,1.8724733855999685e-09,3.256288185634243e-05,0.0018724733855998113,2.7596484117030426e-07,2.3420067519847687e-07,3.2562881856342427e-10,4.143853715330859e-08,3.584545834918021e-05,2.7547249347261337e-07
R75-input_first-slow-8p,1.9012657223377517e-09,3.336161748781051e-05,0.001901265722337594,2.801635506550162e-07,2.372724175625441e-07,3.3361617487810517e-10,4.2557516917628115e-08,3.684309010358146e-05,2.7964137088839433e-07
R75-input_first-slow-8p,1.9305007882812993e-09,3.427992322649486e-05,0.001930500788281503,2.8441073018716913e-07,2.4023070370720627e-07,3.427992322649486e-10,4.383722724772398e-08,3.7871372689329346e-05,2.8387205519261604e-07
R75-input_first-slow-8p,1.960185391115297e-09,3.521432212934646e-05,0.0019601853911153802,2.887229211580326e-07,2.432315237326425e-07,3.5214322129346456e-10,4.5139254204114545e-08,3.893124265757627e-05,2.881654269858277e-07
R75-input_first-slow-8p,1.9903264432036775e-09,3.616308894154432e-05,0.0019903264432036345,2.9310141910845697e-07,2.462784862674057e-07,3.616308894154432e-10,4.646130195164552e-08,4.002366495174568e-05,2.9252237831092173e-07
R75-input_first-slow-8p,2.0209309631992837e-09,3.712644459317003e-05,0.002020930963199333,2.9754724361659045e-07,2.493723008279678e-07,3.7126444593170033e-10,4.780367834269217e-08,4.1149633758072065e-05,2.9694381276675764e-07
R75-input_first-slow-8p,2.0520060776782018e-09,3.810461341144494e-05,0.002052006077678128,3.020614299381632e-07,2.5251368784070795e-07,3.8104613411444943e-10,4.91666959633335e-08,4.231017338114775e-05,3.0143064562190983e-07
R75-input_first-slow-8p,2.0835590227992743e-09,3.909782317301544e-05,0.0020835590227992903,3.0664502924778046e-07,2.5570337880982593e-07,3.909782317301544e-10,5.055067220620846e-08,4.350633914519418e-05,3.05983803928623e-07
R75-input_first-slow-8p,2.1155971459890793e-09,4.010630515694469e-05,0.0021155971459891833,3.112991088834763e-07,2.5894211648752544e-07,4.0106305156944684e-10,5.195592934435673e-08,4.473921832178634e-05,3.106042266361659e-07
R75-input_first-slow-8p,2.1481279076529057e-09,4.1130294198584284e-05,0.0021481279076526975,3.1602475259532766e-07,2.6223065504702264e-07,4.113029419858429e-10,5.3382794606285514e-08,4.6009931084793324e-05,3.1529286470429617e-07
R75-input_first-slow-8p,2.1811588829119503e-09,4.217002874429914e-05,0.0021811588829117826,3.208230607980059e-07,2.65569760258295e-07,4.217002874429914e-10,5.48316002522252e-08,4.731963149329288e-05,3.200506812165943e-07
R75-input_first-slow-8p,2.214697763367281e-09,4.3319845434376e-05,0.0022146977633672772,3.256810377591096e-07,2.6881933163812096e-07,4.3319845434376e-10,5.6428507666608015e-08,4.866950850326811e-05,3.248786514929745e-07
R75-input_first-slow-8p,2.248752358890866e-09,4.4514170948723914e-05,0.002248752358890807,3.3060969009053925e-07,2.7207870291866334e-07,4.4514170948723916e-10,5.808584546236201e-08,5.0060787008891736e-05,3.29777763202268e-07
R75-input_first-slow-8p,2.283330599444242e-09,4.5726861168628475e-05,0.0022833305994442114,3.3561412850186963e-07,2.7538819235639815e-07,4.572686116862848e-10,5.97686675337689e-08,5.149472891424351e-05,3.347490164743708e-07
R75-input_first-slow-8p,2.3184405369250454e-09,4.6958198481437395e-05,0.0023184405369252275,3.406955183278799e-07,2.7874857059986294e-07,4.695819848143739e-10,6.147736574319683e-08,5.297263423630967e-05,3.3979342401163715e-07
R75-input_first-slow-8p,2.3540903470420007e-09,4.820846961664064e-05,0.002354090347041976,3.4585504282217424e-07,2.8216062014750873e-07,4.820846961664064e-10,6.321233797850402e-08,5.449584224016043e-05,3.4491201119976766e-07
R75-input_first-slow-8p,2.3902883312186784e-09,4.947796571270943e-05,0.0023902883312187833,3.510939034330074e-07,2.856251355301065e-07,4.947796571270944e-10,6.497398824578957e-08,5.606573260719092e-05,3.501058162184371e-07
R75-input_first-slow-8p,2.427042918526626e-09,5.076698238479669e-05,0.0024270429185265703,3.564133200826662e-07,2.891429234955051e-07,5.07669823847967e-10,6.676272676333991e-08,5.768372663738584e-05,3.5537589015050496e-07
R75-input_first-slow-8p,2.464362667648133e-09,5.2075819793655464e-05,0.00246436266764797,3.6181453145187673e-07,2.9271480319671285e-07,5.207581979365547e-10,6.857897005726528e-08,5.935128848652888e-05,3.6072329709119274e-07
R75-input_first-slow-8p,2.5022562688691785e-09,5.345985611003317e-05,0.0025022562688691223,3.6729053490946005e-07,2.962591839042412e-07,5.345985611003318e-10,7.049675244415864e-08,6.106992643935654e-05,3.661491142558719e-07
R75-input_first-slow-8p,2.5407325461031142e-09,5.4942665330554536e-05,0.0025407325461032407,3.7283911811714325e-07,2.9974209260854074e-07,5.494266533055455e-10,7.254759885532636e-08,6.284119421966294e-05,3.7165443208707446e-07
R75-input_first-slow-8p,2.579800458945361e-09,5.644827516480513e-05,0.002579800458945509,3.784730198544876e-07,3.0327855672301833e-07,5.644827516480513e-10,7.462998037983965e-08,6.466669233837137e-05,3.7724035436050847e-07
R75-input_first-slow-8p,2.6194691047597647e-09,5.797703620946241e-05,0.00261946910475975,3.8419355203324156e-07,3.068693997495802e-07,5.797703620946241e-10,7.674438192157405e-08,6.65480694806471e-05,3.8290799828998323e-07
R75-input_first-slow-8p,2.6597477207969677e-09,5.952930445220961e-05,0.002659747720796855,3.900020467379742e-07,3.1051545785284115e-07,5.952930445220961e-10,7.889129584060701e-08,6.848702393312571e-05,3.8865849463108124e-07
R75-input_first-slow-8p,2.7006456863454604e-09,6.110544135461687e-05,0.0027006456863453987,3.958998565362109e-07,3.142175800548003e-07,6.110544135461688e-10,8.107122206784908e-08,7.048530505238136e-05,3.944929877834722e-07
R75-input_first-slow-8p,2.7421725249156154e-09,6.270581393631158e-05,0.002742172524915715,4.018883547933945e-07,3.1797662843254573e-07,6.270581393631159e-10,8.328466822145865e-08,7.254471477577111e-05,4.004126358918896e-07
R75-input_first-slow-8p,2.7843379064572974e-09,6.433088845924273e-05,0.0027843379064574287,4.079689219539555e-07,3.2179333830534893e-07,6.433088845924274e-10,8.553227476397532e-08,7.466710917582159e-05,4.0641861094559486e-07
R75-input_first-slow-8p,2.827151649611679e-09,6.612359795272056e-05,0.002827151649611717,4.1412159243212e-07,3.254553522241895e-07,6.612359795272055e-10,8.800500422836967e-08,7.68544000593794e-05,4.125120988763363e-07
R75-input_first-slow-8p,2.8706237239975676e-09,6.794387328280861e-05,0.0028706237239974493,4.203688702684397e-07,3.2917367558843566e-07,6.794387328280862e-10,9.051575594714756e-08,7.910855661273804e-05,4.1869429965449296e-07
R75-input_first-slow-8p,2.9147642525329553e-09,6.979213831928253e-05,0.002914764252532908,4.267122102056181e-07,3.329491742478103e-07,6.979213831928253e-10,9.306511457459184e-08,8.143160709401632e-05,4.2496642738346953e-07
R75-input_first-slow-8p,2.959583513792197e-09,7.166882344958518e-05,0.0029595835137922297,4.3315308935532526e-07,3.3678272736584334e-07,7.166882344958517e-10,9.565367375496832e-08,8.3825640574082e-05,4.3132971039201563e-07
R75-input_first-slow-8p,3.0050919443995528e-09,7.357436567907476e-05,0.0030050919443995482,4.396930075422545e-07,3.4067522762465096e-07,7.357436567907476e-10,9.828203626080056e-08,8.629280872735188e-05,4.3778539132472095e-07
R75-input_first-slow-8p,3.051300141459428e-09,7.550920873279796e-05,0.0030513001414595527,4.4633348765341296e-07,3.4462758143283023e-07,7.550920873279796e-10,1.0095081413324803e-07,8.883532767383049e-05,4.4433472723028566e-07
R75-input_first-slow-8p,3.09821886502398e-09,7.749163970863414e-05,0.003098218865024048,4.5307340072080457e-07,3.4861404166553395e-07,7.749163970863414e-10,1.036844426581806e-07,9.145547987377647e-05,4.5097898964729815e-07
R75-input_first-slow-8p,3.14585904059878e-09,7.963945656459056e-05,0.0031458590405987505,4.598967171390425e-07,3.524601067686176e-07,7.963945656459056e-10,1.0664021580475858e-07,9.415561607644504e-05,4.577194646879362e-07
R75-input_first-slow-8p,3.194231761686881e-09,8.182029961288593e-05,0.0031942317616869254,4.6682495319220804e-07,3.563653114047067e-07,8.182029961288594e-10,1.0964143879133501e-07,9.693815732435557e-05,4.6455745311886604e-07
R75-input_first-slow-8p,3.243348292372078e-09,8.403467668515488e-05,0.003243348292371993,4.7385972219100803e-07,3.6033056494068835e-07,8.403467668515488e-10,1.1268881048341344e-07,9.980559701460302e-05,4.7149427043943066e-07
R75-input_first-slow-8p,3.2932200699418137e-09,8.628310342179904e-05,0.003293220069941633,4.810026622535199e-07,3.6435679072649753e-07,8.628310342179904e-10,1.1578304049273207e-07,0.00010276050301873814,4.785312469572774e-07
R75-input_first-slow-8p,3.3438587075505444e-09,8.856610339203032e-05,0.0033438587075504374,4.882554366865518e-07,3.684449263100772e-07,8.856610339203033e-10,1.1892484934246431e-07,0.00010580551986281478,4.856697278607425e-07
R75-input_first-slow-8p,3.395275996923934e-09,9.088420821578533e-05,0.003395275996924059,4.956197343729487e-07,3.7259592365568833e-07,9.088420821578533e-10,1.2211496863499442e-07,0.00010894337096919811,4.929110732881979e-07
R75-input_first-slow-8p,3.4474839111047006e-09,9.337666454055604e-05,0.0034474839111048707,5.030764657753931e-07,3.7660349147879086e-07,9.337666454055605e-10,1.2553920765110735e-07,0.00011217686096181446,5.002566583941063e-07
R75-input_first-slow-8p,3.5004946072406093e-09,9.593013475276625e-05,0.0035004946072403976,5.106444536256128e-07,3.806387809999096e-07,9.593013475276626e-10,1.290463712781114e-07,0.00011550887803651618,5.077078734117268e-07
R75-input_first-slow-8p,3.5543204294154714e-09,9.852286874026446e-05,0.003554320429415372,5.183288116503944e-07,3.8473611968855784e-07,9.852286874026447e-10,1.3260746327439521e-07,0.00011894239639831096,5.152661237123343e-07
R75-input_first-slow-8p,3.608973911523535e-09,0.00010115547024770608,0.0036089739115235976,5.261313292311824e-07,3.888964616520011e-07,1.0115547024770607e-09,1.3622331287669134e-07,0.00012248047876723737,5.229328298601127e-07
R75-input_first-slow-8p,3.6644677801881587e-09,0.0001038285523033129,0.0036644677801880967,5.340538232641018e-07,3.9312077566847207e-07,1.038285523033129e-09,1.3989476207261003e-07,0.00012612627895469832,5.307094276637242e-07
